resume_id,jd_id,resume_category,graph_score,coverage,exact_matches,partial_matches,no_matches,sbert_score,structural_score,yoe_score,edu_score,section_score,resume_yoe,required_yoe,resume_edu_rank,required_edu_rank,label
friend_harsh_kumar,php_fullstack_developer,general,0.3619,0.4762,4,6,11,0.5229,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_harsh_kumar,software_engineer_general,general,0.3909,0.4545,6,4,12,0.4672,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_harshit_jaiswal,android_developer,general,0.8,0.8,8,0,2,0.3632,0.56,0.5,0.2,1.0,0,1,1,4,-1
friend_harshit_jaiswal,backend_swe_fullstack,general,0.7077,0.8462,14,8,4,0.3349,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_harshit_jaiswal,data_scientist,general,0.3286,0.5,3,2,7,0.1436,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_harshit_jaiswal,flutter_developer_fresher,general,0.6917,0.75,8,0,3,0.5896,0.76,1.0,0.2,1.0,0,0,1,4,1
friend_harshit_jaiswal,frontend_developer_fresher,general,0.7273,0.9091,6,4,1,0.4013,1.0,1.0,1.0,1.0,0,0,1,3,1
friend_harshit_jaiswal,fullstack_developer_fresher,general,0.6333,0.75,12,5,6,0.4628,1.0,1.0,1.0,1.0,0,0,1,3,1
friend_harshit_jaiswal,fullstack_developer_general,general,0.55,0.7188,13,7,9,0.2657,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_harshit_jaiswal,golang_backend_developer,general,0.7143,0.8571,8,3,2,0.2468,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_harshit_jaiswal,google_ml_engineer,general,0.52,0.7,8,3,6,0.184,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_harshit_jaiswal,google_swe_early_career,general,0.85,1.0,7,3,0,0.2661,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_harshit_jaiswal,google_swe_generalist,general,0.8467,1.0,10,5,0,0.2588,0.8,0.5,1.0,1.0,0,1,1,3,-1
friend_harshit_jaiswal,java_backend_developer,general,0.45,0.7,6,3,6,0.3111,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_harshit_jaiswal,junior_ml_engineer,general,0.45,0.7,6,3,6,0.1618,0.56,0.5,0.2,1.0,0,3,1,4,-1
friend_harshit_jaiswal,laravel_developer,general,0.5556,0.6667,8,3,6,0.1902,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_harshit_jaiswal,mern_stack_developer,general,0.6091,0.6818,11,4,7,0.3141,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_harshit_jaiswal,php_fullstack_developer,general,0.5667,0.8095,8,5,4,0.3802,0.76,1.0,0.2,1.0,0,0,1,4,-1
friend_harshit_jaiswal,software_engineer_general,general,0.5045,0.7273,7,6,6,0.2599,1.0,1.0,1.0,1.0,0,0,1,3,-1
friend_himanshu_,android_developer,general,0.14,0.2,0,2,8,0.2678,0.68,0.5,0.6,1.0,0,1,3,4,0
friend_himanshu_,backend_swe_fullstack,general,0.3885,0.4231,8,3,15,0.5238,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_,data_scientist,general,0.4143,0.5714,4,2,6,0.3875,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_,flutter_developer_fresher,general,0.225,0.3333,1,3,8,0.4031,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_,frontend_developer_fresher,general,0.6545,0.8182,5,4,2,0.5491,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_himanshu_,fullstack_developer_fresher,general,0.4833,0.5833,8,6,10,0.634,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_himanshu_,fullstack_developer_general,general,0.45,0.5312,11,6,15,0.4086,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_himanshu_,golang_backend_developer,general,0.5071,0.5714,5,3,6,0.4099,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_himanshu_,google_ml_engineer,general,0.335,0.5,3,5,10,0.3648,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_,google_swe_early_career,general,0.44,0.6,2,3,4,0.373,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_,google_swe_generalist,general,0.6067,0.7333,6,4,4,0.4134,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_himanshu_,java_backend_developer,general,0.22,0.3,2,4,14,0.4413,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_,junior_ml_engineer,general,0.315,0.5,3,4,10,0.2872,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_himanshu_,laravel_developer,general,0.4111,0.5,5,4,9,0.4226,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_himanshu_,mern_stack_developer,general,0.5727,0.6364,10,4,8,0.5231,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_himanshu_,php_fullstack_developer,general,0.381,0.5238,5,4,10,0.6349,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_,software_engineer_general,general,0.3364,0.4091,5,4,13,0.4556,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_bhandari,android_developer,general,0.3,0.3,3,0,7,0.3988,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_himanshu_bhandari,backend_swe_fullstack,general,0.5923,0.6923,12,6,8,0.4934,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_himanshu_bhandari,data_scientist,general,0.3429,0.5,3,2,7,0.3586,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_himanshu_bhandari,flutter_developer_fresher,general,0.275,0.3333,3,0,8,0.4084,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_himanshu_bhandari,frontend_developer_fresher,general,0.7455,0.9091,6,4,1,0.5139,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_himanshu_bhandari,fullstack_developer_fresher,general,0.5917,0.6667,12,4,8,0.5251,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_himanshu_bhandari,fullstack_developer_general,general,0.4688,0.5938,11,6,13,0.4537,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_himanshu_bhandari,golang_backend_developer,general,0.6071,0.7143,7,2,4,0.3866,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_himanshu_bhandari,google_ml_engineer,general,0.44,0.6,6,4,8,0.3879,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_himanshu_bhandari,google_swe_early_career,general,0.55,0.7,4,2,3,0.4287,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_himanshu_bhandari,google_swe_generalist,general,0.7467,0.8667,9,3,2,0.4469,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_himanshu_bhandari,java_backend_developer,general,0.315,0.45,4,3,11,0.3641,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_himanshu_bhandari,junior_ml_engineer,general,0.38,0.55,5,3,9,0.3042,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_himanshu_bhandari,laravel_developer,general,0.5833,0.6667,9,3,6,0.3495,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_himanshu_bhandari,mern_stack_developer,general,0.5636,0.5909,11,2,9,0.4444,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_himanshu_bhandari,php_fullstack_developer,general,0.5286,0.7143,8,4,6,0.4821,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_himanshu_bhandari,software_engineer_general,general,0.3955,0.5,6,4,11,0.4725,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_himanshu_kumar,android_developer,general,0.37,0.4,3,1,6,0.1779,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_himanshu_kumar,backend_swe_fullstack,general,0.4615,0.5769,9,6,11,0.3498,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_kumar,data_scientist,general,0.4643,0.5,6,1,7,0.3661,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_kumar,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.2186,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_himanshu_kumar,frontend_developer_fresher,general,0.2909,0.4545,1,4,6,0.2934,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_himanshu_kumar,fullstack_developer_fresher,general,0.3417,0.4583,5,6,13,0.2261,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_kumar,fullstack_developer_general,general,0.3531,0.5,7,7,16,0.2114,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_kumar,golang_backend_developer,general,0.6429,0.7857,7,3,3,0.228,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_kumar,google_ml_engineer,general,0.435,0.55,6,5,9,0.2635,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_kumar,google_swe_early_career,general,0.67,0.8,5,3,2,0.2603,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_kumar,google_swe_generalist,general,0.6933,0.8,8,4,3,0.2626,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_kumar,java_backend_developer,general,0.37,0.55,5,3,9,0.2404,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_kumar,junior_ml_engineer,general,0.41,0.55,5,6,9,0.3247,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_himanshu_kumar,laravel_developer,general,0.2444,0.3333,2,4,12,0.2251,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_himanshu_kumar,mern_stack_developer,general,0.3045,0.3636,5,3,14,0.246,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_kumar,php_fullstack_developer,general,0.2857,0.4286,3,5,12,0.3312,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_kumar,software_engineer_general,general,0.3455,0.5,5,4,11,0.2876,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_singh,android_developer,general,0.5,0.5,5,0,5,0.2898,0.88,1.0,0.6,1.0,1,1,3,4,-1
friend_himanshu_singh,backend_swe_fullstack,general,0.5654,0.6538,12,4,9,0.4775,1.0,1.0,1.0,1.0,1,1,3,3,1
friend_himanshu_singh,data_scientist,general,0.3929,0.5,4,3,7,0.2912,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_himanshu_singh,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.3991,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_himanshu_singh,frontend_developer_fresher,general,0.6091,0.7273,5,3,3,0.6636,1.0,1.0,1.0,1.0,1,0,3,3,1
friend_himanshu_singh,fullstack_developer_fresher,general,0.5667,0.6667,10,6,8,0.5979,1.0,1.0,1.0,1.0,1,0,3,3,1
friend_himanshu_singh,fullstack_developer_general,general,0.5906,0.6875,15,6,10,0.4087,0.88,1.0,0.6,1.0,1,0,3,4,1
friend_himanshu_singh,golang_backend_developer,general,0.7,0.7857,9,1,3,0.4019,1.0,1.0,1.0,1.0,1,0,3,3,1
friend_himanshu_singh,google_ml_engineer,general,0.58,0.7,10,3,6,0.3952,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_himanshu_singh,google_swe_early_career,general,0.63,0.8,5,2,2,0.3871,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_himanshu_singh,google_swe_generalist,general,0.7133,0.8667,8,4,2,0.4357,1.0,1.0,1.0,1.0,1,1,3,3,1
friend_himanshu_singh,java_backend_developer,general,0.48,0.65,7,3,7,0.3453,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_himanshu_singh,junior_ml_engineer,general,0.46,0.65,7,3,7,0.3504,0.64,0.4,0.6,1.0,1,3,3,4,-1
friend_himanshu_singh,laravel_developer,general,0.3833,0.4444,5,3,10,0.3255,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_himanshu_singh,mern_stack_developer,general,0.5955,0.6364,11,3,8,0.4646,0.88,1.0,0.6,1.0,1,0,3,4,1
friend_himanshu_singh,php_fullstack_developer,general,0.5762,0.7619,9,4,5,0.5177,0.88,1.0,0.6,1.0,1,0,3,4,1
friend_himanshu_singh,software_engineer_general,general,0.5773,0.7273,9,6,6,0.3693,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_himanshu_yadav,android_developer,general,0.37,0.4,3,1,6,0.3007,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_himanshu_yadav,backend_swe_fullstack,general,0.45,0.6154,7,9,10,0.4657,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_himanshu_yadav,data_scientist,general,0.25,0.2857,3,1,10,0.275,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_himanshu_yadav,flutter_developer_fresher,general,0.1667,0.25,1,1,9,0.4599,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_yadav,frontend_developer_fresher,general,0.5909,0.7273,5,3,3,0.4769,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_himanshu_yadav,fullstack_developer_fresher,general,0.5333,0.75,8,8,6,0.5159,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_himanshu_yadav,fullstack_developer_general,general,0.4406,0.6562,8,9,11,0.3596,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_yadav,golang_backend_developer,general,0.6429,0.7857,7,3,3,0.3395,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_yadav,google_ml_engineer,general,0.335,0.45,4,5,11,0.3286,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_yadav,google_swe_early_career,general,0.47,0.6,3,3,4,0.3135,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_yadav,google_swe_generalist,general,0.5467,0.6667,6,4,5,0.3145,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_himanshu_yadav,java_backend_developer,general,0.385,0.7,3,6,6,0.3577,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_himanshu_yadav,junior_ml_engineer,general,0.2,0.25,3,2,15,0.2055,0.68,0.5,0.6,1.0,0,3,3,4,0
friend_himanshu_yadav,laravel_developer,general,0.5278,0.7222,6,6,5,0.2967,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_himanshu_yadav,mern_stack_developer,general,0.4773,0.6364,7,6,8,0.465,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_himanshu_yadav,php_fullstack_developer,general,0.4619,0.8095,4,8,4,0.4424,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_himanshu_yadav,software_engineer_general,general,0.4364,0.7273,4,8,6,0.4064,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_ishant_singh,android_developer,general,0.14,0.2,0,2,8,0.277,0.605,0.5,0.6,0.75,0,1,3,4,0
friend_ishant_singh,backend_swe_fullstack,general,0.3615,0.4231,7,4,15,0.4819,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ishant_singh,data_scientist,general,0.3214,0.4286,3,2,8,0.3349,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,flutter_developer_fresher,general,0.1,0.1667,0,2,10,0.3698,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,frontend_developer_fresher,general,0.6818,0.8182,6,3,2,0.6004,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ishant_singh,fullstack_developer_fresher,general,0.3625,0.5,5,6,12,0.5198,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ishant_singh,fullstack_developer_general,general,0.3719,0.5,7,9,16,0.4682,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,golang_backend_developer,general,0.3857,0.4286,4,2,8,0.3921,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ishant_singh,google_ml_engineer,general,0.36,0.5,4,5,10,0.3663,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ishant_singh,google_swe_early_career,general,0.49,0.6,3,3,4,0.4209,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ishant_singh,google_swe_generalist,general,0.6733,0.8,7,5,3,0.4834,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ishant_singh,java_backend_developer,general,0.22,0.3,2,4,14,0.3437,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ishant_singh,junior_ml_engineer,general,0.28,0.5,2,5,10,0.395,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_ishant_singh,laravel_developer,general,0.3944,0.5,4,5,9,0.3581,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,mern_stack_developer,general,0.3727,0.4545,6,3,12,0.4906,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,php_fullstack_developer,general,0.2095,0.2857,2,4,15,0.4782,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ishant_singh,software_engineer_general,general,0.2818,0.3182,5,2,15,0.4065,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_jai_bhatia,android_developer,general,0.2,0.2,2,0,8,0.3059,0.485,0.5,0.2,0.75,0,1,1,4,-1
friend_jai_bhatia,backend_swe_fullstack,general,0.4,0.5,7,6,13,0.447,0.725,0.5,1.0,0.75,0,1,1,3,-1
friend_jai_bhatia,data_scientist,general,0.2643,0.2857,3,1,10,0.2099,0.685,1.0,0.2,0.75,0,0,1,4,0
friend_jai_bhatia,flutter_developer_fresher,general,0.1083,0.1667,1,0,10,0.4196,0.685,1.0,0.2,0.75,0,0,1,4,-1
friend_jai_bhatia,frontend_developer_fresher,general,0.5909,0.7273,5,3,3,0.5497,0.925,1.0,1.0,0.75,0,0,1,3,1
friend_jai_bhatia,fullstack_developer_fresher,general,0.5708,0.6667,11,5,8,0.6242,0.925,1.0,1.0,0.75,0,0,1,3,1
friend_jai_bhatia,fullstack_developer_general,general,0.4375,0.5625,10,6,14,0.4444,0.685,1.0,0.2,0.75,0,0,1,4,1
friend_jai_bhatia,golang_backend_developer,general,0.4857,0.5714,6,1,6,0.3775,0.925,1.0,1.0,0.75,0,0,1,3,-1
friend_jai_bhatia,google_ml_engineer,general,0.275,0.35,4,3,13,0.259,0.725,0.5,1.0,0.75,0,1,1,3,0
friend_jai_bhatia,google_swe_early_career,general,0.45,0.5,4,1,5,0.3619,0.725,0.5,1.0,0.75,0,1,1,3,-1
friend_jai_bhatia,google_swe_generalist,general,0.6133,0.6667,8,2,5,0.3963,0.725,0.5,1.0,0.75,0,1,1,3,-1
friend_jai_bhatia,java_backend_developer,general,0.265,0.4,3,3,12,0.3173,0.925,1.0,1.0,0.75,0,0,1,3,-1
friend_jai_bhatia,junior_ml_engineer,general,0.15,0.2,2,2,16,0.1669,0.485,0.5,0.2,0.75,0,3,1,4,0
friend_jai_bhatia,laravel_developer,general,0.5556,0.6667,8,4,6,0.3108,0.685,1.0,0.2,0.75,0,0,1,4,-1
friend_jai_bhatia,mern_stack_developer,general,0.5409,0.5909,10,3,9,0.5311,0.685,1.0,0.2,0.75,0,0,1,4,1
friend_jai_bhatia,php_fullstack_developer,general,0.4571,0.6667,6,5,7,0.4791,0.685,1.0,0.2,0.75,0,0,1,4,1
friend_jai_bhatia,software_engineer_general,general,0.3955,0.5,6,4,11,0.425,0.925,1.0,1.0,0.75,0,0,1,3,-1
friend_jalaj_dabas,android_developer,general,0.57,0.6,5,1,4,0.2706,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_jalaj_dabas,backend_swe_fullstack,general,0.7923,0.9231,16,8,2,0.5263,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_jalaj_dabas,data_scientist,general,0.4071,0.5714,3,5,6,0.3135,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_dabas,flutter_developer_fresher,general,0.3333,0.3333,4,0,8,0.3451,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_dabas,frontend_developer_fresher,general,0.7273,0.9091,6,4,1,0.6163,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_jalaj_dabas,fullstack_developer_fresher,general,0.775,0.875,15,6,3,0.5528,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_jalaj_dabas,fullstack_developer_general,general,0.6969,0.8125,17,9,6,0.3935,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_dabas,golang_backend_developer,general,0.8357,0.9286,10,3,1,0.3916,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_dabas,google_ml_engineer,general,0.675,0.85,10,7,3,0.427,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_jalaj_dabas,google_swe_early_career,general,0.75,0.8,7,1,2,0.4254,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_jalaj_dabas,google_swe_generalist,general,0.8933,1.0,11,4,0,0.4594,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_jalaj_dabas,java_backend_developer,general,0.655,0.8,9,7,4,0.3803,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_dabas,junior_ml_engineer,general,0.53,0.8,6,8,4,0.3516,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_jalaj_dabas,laravel_developer,general,0.65,0.7222,10,3,5,0.3622,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_dabas,mern_stack_developer,general,0.7545,0.8182,14,4,4,0.5199,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_jalaj_dabas,php_fullstack_developer,general,0.5571,0.619,10,3,8,0.4776,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_jalaj_dabas,software_engineer_general,general,0.7318,0.8636,12,7,3,0.441,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_jalaj_sharma,android_developer,general,0.24,0.3,1,2,7,0.2219,0.68,0.5,0.6,1.0,0,1,3,4,0
friend_jalaj_sharma,backend_swe_fullstack,general,0.3538,0.4615,6,5,14,0.4635,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_jalaj_sharma,data_scientist,general,0.4143,0.5,4,3,7,0.5386,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_jalaj_sharma,flutter_developer_fresher,general,0.2667,0.3333,2,2,8,0.316,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_sharma,frontend_developer_fresher,general,0.3636,0.4545,3,2,6,0.479,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_sharma,fullstack_developer_fresher,general,0.3,0.375,5,3,15,0.4009,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_sharma,fullstack_developer_general,general,0.35,0.4688,7,6,17,0.3759,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_sharma,golang_backend_developer,general,0.4429,0.5,5,2,7,0.3472,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_sharma,google_ml_engineer,general,0.33,0.4,5,3,12,0.3888,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_jalaj_sharma,google_swe_early_career,general,0.44,0.6,3,2,4,0.3558,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_jalaj_sharma,google_swe_generalist,general,0.4733,0.6,5,3,6,0.4063,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_jalaj_sharma,java_backend_developer,general,0.235,0.3,3,2,14,0.3485,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jalaj_sharma,junior_ml_engineer,general,0.415,0.5,7,3,10,0.3919,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_jalaj_sharma,laravel_developer,general,0.3444,0.3889,5,2,11,0.3448,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_sharma,mern_stack_developer,general,0.3364,0.4545,4,5,12,0.3906,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_sharma,php_fullstack_developer,general,0.3238,0.5238,3,5,10,0.4695,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_jalaj_sharma,software_engineer_general,general,0.2818,0.4091,3,5,13,0.4397,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_jatin_soni,android_developer,general,0.37,0.4,3,1,6,0.1669,0.88,1.0,0.6,1.0,6,1,3,4,-1
friend_jatin_soni,backend_swe_fullstack,general,0.4192,0.5,8,5,13,0.3589,1.0,1.0,1.0,1.0,6,1,3,3,-1
friend_jatin_soni,data_scientist,general,0.6571,0.7143,8,2,4,0.3282,0.88,1.0,0.6,1.0,6,0,3,4,-1
friend_jatin_soni,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.1852,0.88,1.0,0.6,1.0,6,0,3,4,0
friend_jatin_soni,frontend_developer_fresher,general,0.5636,0.6364,5,2,4,0.2759,1.0,1.0,1.0,1.0,6,0,3,3,-1
friend_jatin_soni,fullstack_developer_fresher,general,0.35,0.375,7,2,15,0.1699,1.0,1.0,1.0,1.0,6,0,3,3,-1
friend_jatin_soni,fullstack_developer_general,general,0.3719,0.4375,9,4,18,0.2139,0.88,1.0,0.6,1.0,6,0,3,4,-1
friend_jatin_soni,golang_backend_developer,general,0.5571,0.6429,7,1,5,0.2095,1.0,1.0,1.0,1.0,6,0,3,3,-1
friend_jatin_soni,google_ml_engineer,general,0.445,0.55,6,5,9,0.2871,1.0,1.0,1.0,1.0,6,1,3,3,-1
friend_jatin_soni,google_swe_early_career,general,0.5,0.6,4,2,4,0.2459,1.0,1.0,1.0,1.0,6,1,3,3,-1
friend_jatin_soni,google_swe_generalist,general,0.6733,0.8,7,5,3,0.2139,1.0,1.0,1.0,1.0,6,1,3,3,-1
friend_jatin_soni,java_backend_developer,general,0.315,0.35,6,0,13,0.176,1.0,1.0,1.0,1.0,6,0,3,3,-1
friend_jatin_soni,junior_ml_engineer,general,0.415,0.6,5,5,8,0.3489,0.88,1.0,0.6,1.0,6,3,3,4,-1
friend_jatin_soni,laravel_developer,general,0.5056,0.5556,7,3,8,0.0969,0.88,1.0,0.6,1.0,6,0,3,4,-1
friend_jatin_soni,mern_stack_developer,general,0.3364,0.3636,6,2,14,0.2056,0.88,1.0,0.6,1.0,6,0,3,4,-1
friend_jatin_soni,php_fullstack_developer,general,0.2476,0.3333,3,3,14,0.231,0.88,1.0,0.6,1.0,6,0,3,4,0
friend_jatin_soni,software_engineer_general,general,0.3727,0.4545,6,3,12,0.3032,1.0,1.0,1.0,1.0,6,0,3,3,-1
friend_jitender_verma,android_developer,general,0.3,0.3,3,0,7,0.2038,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_jitender_verma,backend_swe_fullstack,general,0.5462,0.6538,11,5,9,0.4665,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_jitender_verma,data_scientist,general,0.4357,0.5714,5,1,6,0.2365,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_jitender_verma,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.3653,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_jitender_verma,frontend_developer_fresher,general,0.6818,0.8182,6,3,2,0.4327,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_jitender_verma,fullstack_developer_fresher,general,0.6333,0.75,12,6,6,0.525,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_jitender_verma,fullstack_developer_general,general,0.5312,0.625,14,5,12,0.3064,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_jitender_verma,golang_backend_developer,general,0.7,0.7857,9,1,3,0.3238,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_jitender_verma,google_ml_engineer,general,0.49,0.7,6,5,6,0.2967,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_jitender_verma,google_swe_early_career,general,0.65,0.8,5,2,2,0.3368,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_jitender_verma,google_swe_generalist,general,0.8333,0.9333,11,2,1,0.3262,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_jitender_verma,java_backend_developer,general,0.485,0.65,7,5,7,0.3679,0.925,1.0,1.0,0.75,0,0,3,3,-1
